Weights
0.5160001804356994
-0.06650359459271774
0.5920180972079447
-0.11051460375281606
0.5358291017916388
0.07437845950222316
0.04867827013412616
-0.05309283461418768
0.019401650244253735
0.19833194862897774
-0.14647753972724026
0.06696596353267499
0.08531406619859823
0.32479186168317564
0.17642295490430782
-0.009626952878691558
0.1353418245348878
0.4960537369429507
0.1540373524243475
-0.26850303095858974
-0.08784242263372
-0.009295716875534613
0.32554840183734957
0.2840856123405262
0.5343525267360156
-0.3574014448943864
-0.13349952445914354
