Weights
-0.011399093942398963
-0.0077355277540208656
0.17527786996653028
-0.14312411185750412
-0.19921262541127557
-0.19002505986092516
-0.009701629507633175
-0.18038674108946715
0.4337644270307748
0.10587798819064993
0.02849855146448324
0.058635817809184615
0.09720644398058259
-0.018219967555915633
0.030408979126227018
-0.2882345631515598
-0.08642939554204945
0.10661556090968201
-0.13025334919578546
0.27334495166089173
-0.24351893398006694
0.1027506069422364
