Weights
-0.3843961534455089
0.16440145156508987
0.02634899619585188
0.0015747008667031936
0.2563323458229602
0.08826612212159031
0.09969558873621631
0.16504759207136582
0.22985361443129793
0.20064336348849954
-0.11741392911856424
0.4509496182725519
-0.18369359581429692
-0.07828288345852258
0.16148661101393297
0.14383495895257356
0.0345129065320487
0.02634470921305465
-0.030729030308045455
0.5472190094764972
-0.06053332316179419
-0.2485860588040244
0.40070332142273896
0.031039312947853646
0.36761741260834
-0.24703909000215257
-0.13738670529464433
